id_aluno;necessidade_especial;id_escola_alocada;id_sala_alocada;etapa_desejada;etapa_sala;horario_desejado;horario_sala
298514;0;149;2149;8;8;1;1
298516;0;36;586;9;9;1;1
298540;0;66;1026;10;10;0;0
298541;0;40;656;7;7;1;1
298549;1;30;413;9;9;0;0
298551;0;95;1549;8;8;1;1
298581;0;72;1170;5;5;0;0
298588;0;40;657;9;9;1;1
298594;0;39;646;9;9;1;1
298596;1;43;712;6;6;0;0
298598;0;111;1713;9;9;0;0
298601;0;29;390;10;10;0;0
298684;0;40;650;10;10;0;0
298690;0;26;337;6;6;1;1
298722;0;38;630;8;8;0;0
298727;0;86;1369;6;6;1;1
298741;0;118;1791;8;8;1;1
298742;0;149;2141;8;8;1;1
298746;0;44;750;8;8;1;1
298747;0;139;2012;5;5;1;1
298759;0;145;2092;5;5;1;1
298762;0;24;314;5;5;1;1
298777;0;90;1464;12;12;1;1
298779;0;107;1670;6;6;0;0
298783;0;48;800;12;12;1;1
298787;0;76;1242;7;7;1;1
298792;0;71;1157;9;9;0;0
298793;0;23;305;9;9;1;1
298801;0;108;1682;5;5;1;1
298809;0;48;806;9;9;1;1
298813;1;37;603;5;5;0;0
298814;0;40;667;5;5;1;1
298819;0;44;744;6;6;1;1
298835;0;150;2178;9;9;1;1
298848;0;118;1792;5;5;1;1
298854;0;118;1795;6;6;0;0
298865;0;42;2187;9;9;1;1
298884;0;40;648;12;12;0;0
298887;0;76;1233;6;6;0;0
298889;0;29;394;9;9;1;1
298893;0;65;1010;6;6;0;0
298901;0;118;1794;9;9;0;0
298917;0;38;618;9;9;0;0
298933;0;90;1456;12;12;0;0
298938;0;85;1363;9;9;0;0
298944;0;65;1018;6;6;0;0
298953;0;32;458;7;7;1;1
298956;0;112;1736;5;5;0;0
298960;0;43;707;5;5;1;1
298972;0;75;1217;6;6;1;1
298979;1;141;2045;6;6;0;0
298980;0;76;1233;6;6;0;0
298988;0;41;673;6;6;0;0
298990;1;22;296;6;6;1;1
298993;0;32;484;5;5;0;0
299007;0;32;469;6;6;1;1
299016;0;117;1789;9;9;1;1
299022;0;26;334;6;6;1;1
299039;0;71;1133;7;7;0;0
299040;0;136;1977;6;6;1;1
299060;0;86;1375;9;9;0;0
299066;0;145;2102;9;9;1;1
299070;0;141;2055;9;9;1;1
299085;0;38;618;9;9;0;0
299088;0;22;292;5;5;0;0
299089;0;105;1646;8;8;1;1
299117;0;66;1039;9;9;1;1
299122;0;33;493;9;9;1;1
299124;0;119;1811;6;6;0;0
299131;0;68;1073;6;6;1;1
299141;0;107;1668;8;8;1;1
299145;1;29;376;12;12;0;0
299168;0;133;1933;7;7;1;1
299191;0;45;767;9;9;1;1
299194;0;92;1493;6;6;0;0
299202;0;103;1619;8;8;0;0
299206;0;90;1470;12;12;1;1
299216;0;88;1398;10;10;1;1
299221;0;40;650;10;10;0;0
299224;0;93;1512;8;8;0;0
299231;0;92;1493;6;6;0;0
299234;0;85;1363;9;9;0;0
299251;1;105;1647;6;6;0;0
299254;0;103;1621;9;9;1;1
299256;0;90;1471;12;12;0;0
299258;0;103;1628;10;10;1;1
299299;0;86;1375;9;9;0;0
299310;0;65;1009;8;8;0;0
299316;0;39;645;8;8;1;1
299321;0;150;2172;5;5;0;0
299323;0;87;1390;6;6;1;1
299326;0;148;2131;8;8;0;0
299328;1;68;1072;9;9;0;0
299334;0;32;453;7;7;0;0
299335;0;145;2104;7;7;0;0
299336;0;41;681;7;7;0;0
299342;0;148;2131;8;8;0;0
299350;0;149;2156;7;7;1;1
299353;0;32;474;5;5;0;0
299369;0;33;517;5;5;1;1
299371;0;38;625;5;5;1;1
299372;0;96;1567;6;6;1;1
299373;0;74;1207;5;5;0;0
299376;0;84;1336;7;7;1;1
299378;0;133;1940;5;5;1;1
299380;0;35;566;8;8;1;1
299382;1;76;1243;8;8;1;1
299426;0;95;1549;8;8;1;1
299428;0;141;2032;8;8;1;1
299430;0;35;565;8;8;0;0
299436;0;67;1060;7;7;0;0
299438;0;117;1781;7;7;0;0
299440;0;40;648;12;12;0;0
299449;0;35;569;9;9;1;1
299462;0;70;1111;5;5;0;0
299480;0;136;1983;5;5;0;0
299484;0;149;2158;5;5;0;0
299488;0;95;1546;5;5;1;1
299496;0;108;1678;5;5;0;0
299501;0;29;388;7;7;1;1
299505;0;146;2123;8;8;1;1
299527;1;111;1713;9;9;0;0
299533;0;97;1576;5;5;0;0
299543;0;104;1632;7;7;0;0
299547;1;30;412;5;5;1;1
299548;0;29;375;7;7;1;1
299554;0;117;1783;6;6;0;0
299555;0;89;1445;7;7;1;1
299557;0;25;332;6;6;1;1
299571;0;135;1970;8;8;1;1
299572;0;76;1230;8;8;0;0
299573;0;94;1534;5;5;1;1
299583;1;117;1781;7;7;0;0
299585;0;83;1323;6;6;1;1
299591;0;150;2168;6;6;1;1
299626;1;146;2122;7;7;1;1
299627;0;118;1798;7;7;1;1
299631;0;72;1170;5;5;0;0
299645;0;39;636;6;6;0;0
299653;0;141;2028;6;6;0;0
299656;0;141;2053;7;7;1;1
299717;0;73;1197;5;5;0;0
299720;0;47;787;5;5;1;1
299721;0;85;1349;7;7;1;1
299737;1;86;1374;8;8;0;0
299751;0;103;1625;7;7;0;0
299759;0;91;1476;7;7;0;0
299779;0;150;2172;5;5;0;0
299783;0;141;2054;9;9;0;0
299784;0;133;1939;5;5;1;1
299786;0;150;2170;9;9;0;0
299790;0;145;2093;8;8;0;0
299793;0;117;1786;5;5;0;0
299806;0;34;548;6;6;1;1
299808;0;145;2103;6;6;1;1
299862;0;92;1493;6;6;0;0
299868;0;83;1317;5;5;1;1
299873;0;67;1060;7;7;0;0
299877;0;132;1923;6;6;0;0
299885;1;119;1810;7;7;1;1
299918;1;91;1477;9;9;1;1
299936;0;32;465;7;7;1;1
299944;0;42;2187;9;9;1;1
299950;0;94;1533;7;7;1;1
299964;0;141;2051;7;7;0;0
299978;0;145;2101;7;7;1;1
299989;0;82;1299;8;8;0;0
299993;0;32;453;7;7;0;0
300072;0;149;2154;6;6;0;0
300092;1;117;1786;5;5;0;0
300101;0;33;491;9;9;0;0
300105;0;91;1478;9;9;0;0
300113;0;48;816;8;8;0;0
300123;0;136;1974;9;9;0;0
300129;0;84;1334;7;7;0;0
300146;0;83;1312;8;8;1;1
300148;1;83;1322;10;10;0;0
300171;0;140;2021;9;9;1;1
300186;0;132;1920;8;8;0;0
300191;0;150;2170;9;9;0;0
300197;0;138;1995;12;12;0;0
300207;0;48;814;12;12;1;1
300212;0;88;1398;10;10;1;1
300222;0;43;721;8;8;1;1
300248;0;119;1806;5;5;1;1
300253;0;146;2112;7;7;0;0
300255;0;2;31;9;9;0;0
300256;0;2;24;7;7;0;0
300290;0;71;1150;7;7;1;1
300339;0;66;1027;8;8;1;1
300363;0;73;1194;8;8;1;1
300365;0;88;1409;6;6;0;0
300377;0;108;1679;9;9;1;1
300384;0;84;1334;7;7;0;0
300386;0;149;2145;12;12;0;0
300394;0;41;676;6;6;1;1
300398;0;46;779;6;6;1;1
300410;0;47;790;9;9;1;1
300412;0;32;481;8;8;1;1
300424;0;73;1193;8;8;1;1
300429;0;37;606;8;8;0;0
300439;0;73;1193;8;8;1;1
300441;0;32;488;12;12;1;1
300443;0;90;1464;12;12;1;1
300455;0;96;1559;8;8;0;0
300485;0;36;593;7;7;1;1
300511;0;84;1330;5;5;1;1
300517;0;38;628;5;5;1;1
300533;0;73;1185;5;5;0;0
300536;0;104;1641;6;6;0;0
300545;0;106;1656;5;5;0;0
300546;0;37;597;7;7;1;1
300562;0;5;78;6;6;0;0
300570;0;108;1676;6;6;0;0
300572;0;44;743;9;9;1;1
300574;0;72;1168;8;8;0;0
300580;1;31;439;12;12;1;1
300581;0;43;710;9;9;0;0
300585;0;29;402;12;12;0;0
300592;0;112;1738;12;12;1;1
300595;0;73;1200;9;9;1;1
300604;0;41;687;5;5;1;1
300605;0;46;778;5;5;1;1
300613;0;95;1548;6;6;1;1
300619;0;117;1788;5;5;1;1
300624;0;32;487;7;7;1;1
300625;1;88;1406;7;7;0;0
300626;0;103;1626;12;12;1;1
300627;0;72;1171;8;8;1;1
300639;0;67;1054;6;6;1;1
300650;0;73;1196;6;6;0;0
300721;1;65;1012;5;5;0;0
300733;0;97;1582;6;6;0;0
300753;0;68;1082;7;7;1;1
300760;0;32;464;5;5;0;0
300780;0;36;588;5;5;0;0
300797;1;108;1678;5;5;0;0
300805;0;88;1398;10;10;1;1
300808;1;68;1078;8;8;0;0
300813;1;105;1649;9;9;1;1
300817;0;111;1718;7;7;1;1
300827;0;149;2166;9;9;1;1
300843;1;132;1926;8;8;1;1
300845;1;107;1664;9;9;1;1
300850;1;104;1636;5;5;0;0
300854;0;117;1784;8;8;0;0
300860;0;32;462;5;5;1;1
300864;0;133;1930;8;8;1;1
300865;0;141;2046;8;8;1;1
300866;0;3;39;8;8;1;1
300867;1;111;1718;7;7;1;1
300880;0;74;1201;8;8;0;0
300881;0;87;1386;5;5;0;0
300884;0;118;1799;5;5;0;0
300889;0;94;1531;9;9;0;0
300892;0;149;2163;8;8;0;0
300894;0;117;1784;8;8;0;0
300897;0;86;1367;9;9;1;1
300901;0;145;2097;8;8;0;0
300902;0;143;2083;8;8;0;0
300906;0;143;2083;8;8;0;0
300907;0;132;1924;7;7;0;0
300911;0;30;418;9;9;1;1
300914;0;92;1494;5;5;0;0
300918;0;111;1708;8;8;0;0
300926;0;35;563;7;7;0;0
300932;1;86;1378;9;9;1;1
300934;0;86;1378;9;9;1;1
300937;0;74;1201;8;8;0;0
300939;0;85;1344;8;8;1;1
300941;1;93;1518;9;9;0;0
300947;0;141;2044;9;9;1;1
300969;0;92;1498;8;8;0;0
300997;1;149;2162;6;6;0;0
300999;0;76;1248;9;9;0;0
301018;0;96;1559;8;8;0;0
301022;0;85;1351;8;8;0;0
301034;0;92;1493;6;6;0;0
301062;0;149;2162;6;6;0;0
301063;0;148;2129;5;5;0;0
301066;0;104;1638;9;9;1;1
301071;0;87;1385;8;8;0;0
301074;0;117;1786;5;5;0;0
301076;0;139;2006;5;5;1;1
301086;0;92;1493;6;6;0;0
301087;0;119;1814;6;6;0;0
301126;0;93;1506;9;9;0;0
301138;0;42;2181;6;6;1;1
301145;0;63;984;8;8;1;1
301166;1;41;684;9;9;0;0
301175;0;41;689;6;6;1;1
301176;1;45;761;8;8;0;0
301200;0;39;641;8;8;0;0
301201;0;24;311;9;9;1;1
301209;0;65;1014;9;9;1;1
301210;0;25;333;8;8;1;1
301231;0;25;330;7;7;1;1
301232;0;36;583;5;5;1;1
301236;0;41;701;9;9;1;1
301245;0;108;1675;8;8;1;1
301252;0;48;800;12;12;1;1
301253;1;46;771;9;9;1;1
301259;0;111;1718;7;7;1;1
301306;0;148;2137;10;10;1;1
301321;0;103;1631;10;10;1;1
301325;0;72;1171;8;8;1;1
301328;0;70;1112;10;10;1;1
301342;0;118;1798;7;7;1;1
301371;0;111;1717;9;9;0;0
301373;0;84;1331;8;8;0;0
301374;0;89;1449;10;10;0;0
301400;0;22;291;8;8;1;1
301414;0;46;770;7;7;1;1
301415;0;40;663;8;8;1;1
301419;0;87;1384;5;5;1;1
301481;0;38;616;8;8;1;1
301487;0;26;341;7;7;1;1
301575;0;86;1370;8;8;1;1
301583;0;86;1369;6;6;1;1
301621;0;86;1373;8;8;1;1
301633;0;33;531;8;8;1;1
301634;0;39;643;9;9;0;0
301643;0;39;641;8;8;0;0
301644;0;36;586;9;9;1;1
301648;0;140;2024;7;7;0;0
301653;0;33;511;10;10;1;1
301678;0;143;2075;9;9;0;0
301684;0;86;1375;9;9;0;0
301693;0;35;566;8;8;1;1
301751;0;29;385;8;8;1;1
301785;0;30;418;9;9;1;1
303894;0;63;982;8;8;1;1
304511;0;43;720;8;8;1;1
305621;0;111;1718;7;7;1;1
306369;0;136;1982;7;7;1;1
306379;0;107;1667;8;8;0;0
306401;0;65;1023;8;8;1;1
306415;1;84;1336;7;7;1;1
306419;0;23;305;9;9;1;1
306421;0;82;1297;7;7;1;1
306449;0;139;2010;7;7;0;0
306469;0;47;790;9;9;1;1
306477;0;71;1144;8;8;1;1
306513;0;26;336;7;7;0;0
306514;0;63;990;8;8;0;0
306534;0;105;1650;8;8;1;1
306537;0;32;488;12;12;1;1
306559;0;93;1508;5;5;0;0
306564;0;43;706;6;6;1;1
306569;0;48;819;10;10;1;1
306573;0;2;27;6;6;1;1
306574;0;29;400;12;12;0;0
306578;0;141;2028;6;6;0;0
306589;0;67;1068;6;6;1;1
306594;0;32;456;6;6;0;0
306599;0;110;1701;6;6;0;0
306604;0;140;2019;8;8;1;1
306605;0;117;1789;9;9;1;1
306607;0;111;1714;6;6;1;1
306609;0;139;2007;8;8;0;0
306610;0;117;1782;8;8;1;1
306614;0;39;645;8;8;1;1
306624;1;83;1312;8;8;1;1
306627;0;132;1926;8;8;1;1
306647;0;149;2141;8;8;1;1
306651;0;45;761;8;8;0;0
306667;0;95;1547;7;7;0;0
306672;0;94;1528;7;7;0;0
306676;1;29;385;8;8;1;1
306681;0;43;731;8;8;0;0
306704;0;119;1807;8;8;1;1
306711;0;34;557;8;8;0;0
306714;0;85;1349;7;7;1;1
306716;0;146;2111;8;8;0;0
306720;0;43;722;8;8;0;0
306729;0;36;582;8;8;1;1
306734;0;37;596;6;6;1;1
306737;0;118;1791;8;8;1;1
306740;0;108;1675;8;8;1;1
306754;0;5;89;6;6;1;1
306761;0;71;1146;8;8;0;0
306771;0;34;548;6;6;1;1
306778;1;46;768;8;8;1;1
306782;0;32;478;7;7;0;0
306784;0;88;1431;7;7;0;0
306788;0;48;804;10;10;1;1
306798;0;108;1675;8;8;1;1
306799;0;92;1492;9;9;1;1
306808;0;112;1732;9;9;1;1
306821;0;66;1039;9;9;1;1
306824;0;83;1315;12;12;0;0
306827;0;84;1327;9;9;1;1
306835;0;149;2167;12;12;1;1
306846;0;48;813;12;12;1;1
306853;0;88;1433;12;12;1;1
306857;0;137;1989;12;12;1;1
306862;0;96;1569;9;9;0;0
306863;0;43;709;9;9;1;1
306866;0;107;1664;9;9;1;1
306867;0;117;1784;8;8;0;0
306869;0;66;1027;8;8;1;1
306881;0;71;1149;9;9;1;1
306888;0;74;1210;8;8;1;1
306901;0;34;539;8;8;1;1
306904;0;38;616;8;8;1;1
306910;0;25;328;9;9;0;0
306912;0;38;620;9;9;0;0
306921;0;86;1367;9;9;1;1
306932;0;47;789;9;9;1;1
306936;0;137;1990;12;12;0;0
306940;0;34;543;9;9;1;1
306941;0;90;1466;12;12;1;1
306947;0;119;1804;9;9;1;1
306948;0;70;1113;12;12;1;1
306957;0;149;2145;12;12;0;0
306970;0;143;2076;8;8;1;1
306977;0;93;1522;9;9;1;1
306994;0;141;2055;9;9;1;1
306997;0;133;1927;7;7;1;1
307006;0;97;1584;9;9;1;1
307012;0;32;451;9;9;0;0
307018;0;110;1702;9;9;1;1
307025;0;65;1009;8;8;0;0
307029;0;107;1667;8;8;0;0
307035;0;112;1730;7;7;0;0
307040;0;94;1536;8;8;0;0
307047;0;95;1550;8;8;0;0
307051;0;82;1309;6;6;1;1
307053;0;97;1580;8;8;1;1
307079;0;141;2031;6;6;1;1
307080;0;118;1796;6;6;1;1
307089;0;141;2028;6;6;0;0
307092;0;46;770;7;7;1;1
307106;0;31;432;10;10;0;0
307110;0;111;1718;7;7;1;1
307119;0;86;1364;7;7;1;1
307123;0;27;352;9;9;0;0
307125;0;150;2169;8;8;0;0
307128;0;111;1713;9;9;0;0
307130;0;39;639;7;7;1;1
307134;0;3;56;9;9;1;1
307142;0;93;1505;5;5;0;0
307150;1;48;817;9;9;1;1
307155;0;85;1355;6;6;1;1
307164;0;23;309;5;5;0;0
307167;0;95;1554;5;5;0;0
307175;1;104;1640;5;5;0;0
307176;0;32;461;8;8;0;0
307184;0;39;644;8;8;1;1
307187;0;44;746;9;9;0;0
307188;0;95;1549;8;8;1;1
307194;1;72;1167;9;9;1;1
307195;1;134;1952;8;8;1;1
307196;0;47;782;9;9;0;0
307200;0;91;1485;5;5;0;0
307203;0;94;1525;8;8;0;0
307236;0;36;582;8;8;1;1
307240;0;145;2092;5;5;1;1
307242;0;37;601;9;9;1;1
307244;0;29;400;12;12;0;0
307245;0;92;1488;7;7;0;0
307248;0;33;517;5;5;1;1
307249;0;32;486;9;9;1;1
307252;0;74;1209;9;9;0;0
307255;0;74;1208;7;7;0;0
307256;0;150;2175;7;7;1;1
307261;0;32;457;7;7;0;0
307266;0;30;411;5;5;0;0
307268;0;111;1713;9;9;0;0
307274;0;105;1645;9;9;1;1
307280;0;32;482;7;7;1;1
307285;0;136;1974;9;9;0;0
307287;0;118;1791;8;8;1;1
307296;0;93;1517;7;7;0;0
307297;0;83;1317;5;5;1;1
307317;0;39;637;7;7;0;0
307321;0;48;821;7;7;0;0
307323;0;32;487;7;7;1;1
307330;0;103;1619;8;8;0;0
307350;1;38;614;5;5;0;0
307351;0;119;1811;6;6;0;0
307356;0;28;361;9;9;1;1
307357;0;83;1323;6;6;1;1
307361;0;86;1377;5;5;1;1
307362;0;89;1445;7;7;1;1
307370;0;104;1633;5;5;1;1
307378;0;139;2013;7;7;0;0
307385;0;82;1310;7;7;0;0
307398;0;65;1018;6;6;0;0
307413;0;92;1490;5;5;1;1
307414;0;44;749;5;5;1;1
307416;0;47;787;5;5;1;1
307417;0;34;540;5;5;0;0
307428;0;96;1571;7;7;0;0
307437;0;76;1238;7;7;1;1
307442;0;145;2095;5;5;0;0
307446;0;141;2052;7;7;0;0
307448;1;47;795;5;5;0;0
307469;0;82;1298;7;7;1;1
307479;0;119;1801;7;7;0;0
307492;0;92;1496;7;7;1;1
307498;0;150;2177;7;7;0;0
307501;1;71;1137;5;5;1;1
307505;0;82;1304;5;5;1;1
307506;0;138;1995;12;12;0;0
307510;1;82;1295;6;6;1;1
307540;0;74;1210;8;8;1;1
307551;0;97;1575;7;7;0;0
307559;0;32;465;7;7;1;1
307560;0;149;2148;6;6;1;1
307571;0;76;1231;6;6;1;1
307590;0;27;346;7;7;1;1
307597;0;108;1680;7;7;0;0
307616;0;150;2175;7;7;1;1
307643;0;145;2099;7;7;1;1
307648;0;39;640;5;5;1;1
307656;1;86;1366;5;5;0;0
307661;0;111;1714;6;6;1;1
307680;0;149;2156;7;7;1;1
307683;0;149;2160;5;5;1;1
307684;0;73;1187;6;6;0;0
307689;0;37;594;7;7;1;1
307691;0;94;1534;5;5;1;1
307701;0;109;1684;7;7;0;0
307704;0;44;749;5;5;1;1
307710;0;94;1538;5;5;1;1
307718;0;87;1391;7;7;0;0
307734;0;96;1566;7;7;0;0
307740;0;88;1410;6;6;0;0
307741;0;111;1711;5;5;1;1
307745;0;39;644;8;8;1;1
307752;0;85;1359;5;5;0;0
307759;0;87;1392;5;5;1;1
307764;0;88;1431;7;7;0;0
307766;0;135;1968;5;5;0;0
307770;0;39;640;5;5;1;1
307775;0;41;674;7;7;1;1
307778;0;118;1798;7;7;1;1
307799;0;94;1535;7;7;1;1
307805;0;140;2014;8;8;0;0
307813;0;66;1029;7;7;1;1
307814;0;92;1492;9;9;1;1
307821;0;93;1520;7;7;0;0
307826;0;47;791;7;7;0;0
307830;0;38;612;7;7;1;1
307836;0;107;1671;7;7;1;1
307846;0;87;1393;7;7;1;1
307864;0;95;1553;9;9;1;1
307871;0;145;2099;7;7;1;1
307878;1;141;2053;7;7;1;1
307883;0;110;1696;7;7;0;0
307885;0;66;1048;10;10;0;0
307886;0;86;1368;6;6;0;0
307897;0;46;780;7;7;0;0
307898;0;92;1490;5;5;1;1
307900;0;34;544;7;7;0;0
307902;0;149;2154;6;6;0;0
307904;0;149;2146;8;8;0;0
307911;0;108;1674;6;6;1;1
307919;0;34;540;5;5;0;0
307921;0;133;1948;5;5;1;1
307935;0;133;1937;7;7;0;0
307949;0;32;465;7;7;1;1
307956;0;36;593;7;7;1;1
307957;0;88;1431;7;7;0;0
307963;0;92;1488;7;7;0;0
307968;0;71;1157;9;9;0;0
307983;0;104;1632;7;7;0;0
307989;0;83;1319;9;9;1;1
307990;0;32;484;5;5;0;0
308002;0;136;1973;7;7;0;0
308009;0;65;1006;8;8;1;1
308013;0;85;1344;8;8;1;1
308014;0;134;1956;7;7;1;1
308029;0;45;766;5;5;1;1
308035;0;30;423;7;7;0;0
308036;0;139;2010;7;7;0;0
308037;0;119;1806;5;5;1;1
308041;0;32;483;5;5;1;1
308045;0;44;751;6;6;1;1
308076;0;32;457;7;7;0;0
308083;0;110;1704;5;5;0;0
308084;0;67;1052;5;5;1;1
308098;0;97;1577;6;6;1;1
308104;0;139;2010;7;7;0;0
308112;0;67;1070;5;5;1;1
308119;0;76;1234;6;6;0;0
308122;0;86;1382;5;5;1;1
308129;0;32;464;5;5;0;0
308151;0;86;1364;7;7;1;1
308154;0;150;2176;5;5;1;1
308178;0;68;1082;7;7;1;1
308183;0;29;405;5;5;1;1
308188;0;118;1798;7;7;1;1
308191;0;47;786;6;6;1;1
308194;1;23;302;7;7;0;0
308210;0;3;49;7;7;0;0
308220;0;104;1633;5;5;1;1
308225;0;82;1293;5;5;0;0
308253;0;35;563;7;7;0;0
308260;0;48;801;7;7;0;0
308268;0;85;1349;7;7;1;1
308279;0;119;1805;5;5;0;0
308302;0;69;1102;5;5;1;1
308322;0;96;1565;5;5;1;1
308335;0;96;1565;5;5;1;1
308337;0;133;1943;7;7;1;1
308338;0;67;1070;5;5;1;1
308344;0;89;1443;6;6;1;1
308345;0;23;302;7;7;0;0
308367;0;141;2039;8;8;0;0
308368;0;96;1562;5;5;1;1
308370;0;41;688;9;9;0;0
308374;0;86;1368;6;6;0;0
308386;0;139;2010;7;7;0;0
308394;0;97;1581;8;8;0;0
308402;0;29;386;7;7;1;1
308405;0;40;655;7;7;0;0
308412;0;91;1482;9;9;0;0
308416;0;44;745;5;5;0;0
308423;0;40;652;6;6;1;1
308426;0;5;90;7;7;1;1
308430;1;87;1390;6;6;1;1
308436;0;104;1636;5;5;0;0
308447;0;87;1393;7;7;1;1
308466;0;136;1982;7;7;1;1
308469;0;34;544;7;7;0;0
308472;0;119;1810;7;7;1;1
308474;0;85;1349;7;7;1;1
308479;0;95;1555;7;7;1;1
308480;0;132;1918;6;6;1;1
308500;0;75;1217;6;6;1;1
308504;0;107;1666;5;5;1;1
308507;0;118;1800;7;7;0;0
308509;0;24;319;7;7;1;1
308511;0;111;1715;6;6;1;1
308516;0;39;638;6;6;1;1
308518;0;34;544;7;7;0;0
308541;0;82;1295;6;6;1;1
308544;0;149;2148;6;6;1;1
308548;0;41;672;5;5;0;0
308558;0;85;1356;5;5;0;0
308561;0;76;1228;8;8;1;1
308562;0;146;2118;9;9;0;0
308566;0;119;1807;8;8;1;1
308574;0;119;1806;5;5;1;1
308580;0;141;2051;7;7;0;0
308592;1;91;1472;6;6;1;1
308616;0;111;1710;7;7;0;0
308617;0;85;1360;7;7;1;1
308618;0;66;1034;7;7;1;1
308625;0;107;1671;7;7;1;1
308635;0;68;1075;5;5;1;1
308637;0;32;469;6;6;1;1
308640;0;30;412;5;5;1;1
308654;0;48;824;7;7;0;0
308656;0;25;332;6;6;1;1
308660;0;69;1103;5;5;1;1
308662;0;141;2050;7;7;1;1
308663;0;87;1387;6;6;0;0
308665;0;45;754;7;7;0;0
308671;0;68;1083;5;5;0;0
308672;0;29;383;6;6;1;1
308684;0;36;580;7;7;1;1
308692;1;103;1631;10;10;1;1
308698;0;118;1792;5;5;1;1
308703;0;42;2185;8;8;1;1
308709;0;69;1090;7;7;1;1
308712;0;88;1431;7;7;0;0
308716;0;73;1184;7;7;1;1
308718;0;71;1153;7;7;0;0
308729;1;94;1541;6;6;1;1
308743;0;38;614;5;5;0;0
308752;0;82;1310;7;7;0;0
308763;0;28;371;7;7;1;1
308775;0;65;1019;6;6;1;1
308777;0;83;1321;5;5;1;1
308798;0;44;747;7;7;0;0
308804;0;86;1377;5;5;1;1
308810;0;32;465;7;7;1;1
308812;1;30;422;8;8;1;1
308821;0;136;1983;5;5;0;0
308830;0;38;609;6;6;1;1
308836;0;133;1937;7;7;0;0
308842;0;111;1718;7;7;1;1
308843;0;41;670;5;5;1;1
308845;0;93;1517;7;7;0;0
308857;0;87;1387;6;6;0;0
308858;0;119;1808;9;9;1;1
308885;0;44;747;7;7;0;0
308910;0;45;754;7;7;0;0
308911;0;118;1799;5;5;0;0
308923;0;141;2053;7;7;1;1
308925;0;118;1792;5;5;1;1
308929;0;95;1550;8;8;0;0
308931;0;92;1498;8;8;0;0
308940;1;96;1571;7;7;0;0
308950;0;111;1708;8;8;0;0
308955;0;6;94;7;7;0;0
308970;0;33;534;7;7;1;1
308978;1;141;2051;7;7;0;0
308992;0;44;749;5;5;1;1
309018;0;88;1418;8;8;0;0
309035;1;70;1109;6;6;0;0
309040;0;33;508;7;7;1;1
309052;0;72;1170;5;5;0;0
309054;0;5;90;7;7;1;1
309060;0;88;1406;7;7;0;0
309065;0;96;1566;7;7;0;0
309074;0;118;1793;9;9;1;1
309076;1;92;1501;5;5;0;0
309088;0;141;2038;7;7;1;1
309098;0;32;452;6;6;1;1
309108;0;119;1813;5;5;0;0
309115;0;65;1020;5;5;1;1
309125;0;41;681;7;7;0;0
309146;0;135;1969;5;5;1;1
309154;0;83;1319;9;9;1;1
309162;0;33;498;7;7;0;0
309174;0;25;326;7;7;0;0
309176;0;97;1582;6;6;0;0
309179;0;141;2045;6;6;0;0
309180;0;117;1790;7;7;1;1
309191;0;111;1718;7;7;1;1
309192;0;140;2018;5;5;0;0
309197;0;146;2110;7;7;1;1
309198;0;82;1297;7;7;1;1
309230;0;149;2156;7;7;1;1
309242;0;108;1678;5;5;0;0
309255;1;85;1362;6;6;0;0
309261;0;86;1377;5;5;1;1
309265;0;112;1730;7;7;0;0
309274;0;44;753;7;7;0;0
309277;0;2;24;7;7;0;0
309284;0;135;1965;7;7;1;1
309289;0;34;536;8;8;1;1
309300;0;93;1523;7;7;1;1
309307;0;146;2110;7;7;1;1
309316;0;30;419;5;5;1;1
309317;0;119;1801;7;7;0;0
309324;0;87;1394;9;9;1;1
309325;0;68;1082;7;7;1;1
309327;0;82;1308;7;7;0;0
309353;0;111;1710;7;7;0;0
309369;0;93;1519;5;5;1;1
309370;0;94;1541;6;6;1;1
309375;0;141;2053;7;7;1;1
309380;0;34;555;7;7;1;1
309382;0;44;747;7;7;0;0
309384;0;148;2132;7;7;0;0
309387;0;134;1954;7;7;0;0
309400;0;133;1931;5;5;0;0
309408;0;34;559;6;6;1;1
309409;0;82;1297;7;7;1;1
309412;0;65;1022;5;5;0;0
309413;0;2;30;6;6;0;0
309417;0;36;572;6;6;0;0
309439;0;33;532;6;6;1;1
309442;0;84;1329;5;5;0;0
309447;0;134;1951;5;5;0;0
309450;0;96;1563;8;8;0;0
309455;0;82;1308;7;7;0;0
309461;0;43;711;7;7;1;1
309464;0;71;1140;7;7;1;1
309472;0;38;614;5;5;0;0
309475;0;36;593;7;7;1;1
309489;0;141;2055;9;9;1;1
309503;0;22;300;5;5;1;1
309510;0;108;1677;7;7;1;1
309512;0;40;669;6;6;1;1
309514;1;6;93;10;10;1;1
309517;0;84;1329;5;5;0;0
309529;0;92;1501;5;5;0;0
309547;0;146;2117;6;6;1;1
309567;0;104;1639;8;8;0;0
309572;1;30;417;7;7;1;1
309573;0;150;2175;7;7;1;1
309577;0;72;1182;5;5;1;1
309603;1;43;737;7;7;0;0
309617;0;32;482;7;7;1;1
309620;0;112;1724;5;5;0;0
309636;0;74;1202;7;7;1;1
309639;0;82;1310;7;7;0;0
309643;0;94;1537;7;7;0;0
309648;0;92;1494;5;5;0;0
309670;0;85;1356;5;5;0;0
309680;0;76;1242;7;7;1;1
309682;0;85;1357;6;6;0;0
